image_id,x1,y1,x2,y2
188c72ac3cf5be5a.jpg,91,83,117,120
18e886a64da7373a.jpg,70,17,128,107
18ed0229e31ccfa7.jpg,85,61,115,106
1906031fc5dec225.jpg,76,19,131,115
19220ef50c0f199c.jpg,78,61,118,116
1993c8ea90103001.jpg,40,16,95,86
19f9378635fcc2b4.jpg,64,57,139,142
1a14f22414a2bab1.jpg,82,92,126,153
1a2cebdb5a1f11fd.jpg,60,72,145,161
1a5e7eedc3d7d693.jpg,54,27,130,133
1a74b2bd41446529.jpg,84,56,125,116
1ab424a072664776.jpg,91,70,119,112
1ace59fa07cef07b.jpg,90,73,120,120
1ae9cfd4bfd23256.jpg,94,47,125,83
1b0163bec3ed0a91.jpg,89,77,123,132
1b4c875b75301d13.jpg,100,60,136,121
1b5800cddbfdf4f6.jpg,74,41,147,185
1b7d57e3b8dff48c.jpg,97,66,121,99
1b91bbfc1a4b74ef.jpg,56,55,112,128
1bb8c3b195269530.jpg,86,79,121,128
1bd1bb9442164e28.jpg,42,20,151,173
1d5a539d48254e2e.jpg,83,83,123,143
1d6ab0c7f3def16b.jpg,97,80,130,132
1d713f76ada967e1.jpg,90,47,149,127
1d777a1abd1029c0.jpg,88,85,119,133
1e09846987a65f66.jpg,83,48,144,150
1e3373d580c81395.jpg,85,75,124,128
1e63efeb9094cb0d.jpg,96,60,120,99
1e6579d313b3b434.jpg,78,87,112,151
1ecaeb1cb17b9329.jpg,76,58,130,121
1ef199b29956d816.jpg,85,65,125,123
1f2030379cb83dcc.jpg,60,29,110,136
1f38a0069a780083.jpg,78,95,129,159
1f4fde05f795b3dc.jpg,82,88,121,147
1fc4d26360bc5d5d.jpg,89,64,126,116
1fe1c7f6f69e1278.jpg,91,66,122,107
1fe1d6e0b83f7b5c.jpg,135,47,175,133
1ffb5b8e0243b6ac.jpg,83,89,123,145
209d5baabd1d23e0.jpg,91,67,130,129
210915473f40c687.jpg,75,74,119,137
211af4e4f094e19e.jpg,79,74,115,127
212e12cfed91a76b.jpg,81,82,122,146
2179393c7eef96f0.jpg,86,69,133,116
21d4170bed981be1.jpg,99,68,144,124
221e69ce82890d2e.jpg,96,42,132,108
22227a8082c115e2.jpg,73,47,129,121
2229a1741a8ecec5.jpg,62,46,155,173
2240f378b0f63551.jpg,90,74,113,116
224db15b804b1cc0.jpg,101,58,126,101
226d2e6d34d5f90f.jpg,63,43,122,115
22b79d12683e3984.jpg,84,78,128,134
22f5e08c039bef8e.jpg,91,71,126,118
230000e1c3a0acab.jpg,99,68,141,130
234e65dc37795eed.jpg,98,54,188,145
23758f10ed7923c2.jpg,91,73,129,125
23945caa77dd9cdd.jpg,78,64,114,110
239a663cc7ff31ac.jpg,86,88,123,141
23b77a03893c1470.jpg,75,59,124,141
24a9da185542b0f4.jpg,92,72,119,113
24ca2814de6cded6.jpg,85,82,119,136
24e5854404135b28.jpg,82,40,125,113
24e95619b445cf77.jpg,91,79,126,136
2529b38104507fd0.jpg,86,84,130,142
254b8a148451e5df.jpg,84,74,118,126
254d821065b674ef.jpg,90,58,117,101
25788a795ba0d072.jpg,88,65,133,139
258d2147845ea898.jpg,81,92,117,142
259916bc8fd50436.jpg,83,90,123,147
25a7a462b1e51c39.jpg,103,51,147,127
25b5366fd785c405.jpg,86,82,121,136
25bafdf24f4bf948.jpg,89,53,122,99
25c3adb9d91d6cef.jpg,75,66,114,124
260773804d844d53.jpg,107,71,129,109
2633905fdf43e90e.jpg,84,84,122,138
26513a0d0e6fd2b6.jpg,86,78,118,134
2689e07d9c07eb9e.jpg,84,74,120,130
2699350613a915b6.jpg,92,84,128,136
26c62c9a9749a6b5.jpg,79,110,119,163
26dc6885458ea1f2.jpg,78,32,143,111
26ebe841f8563ffc.jpg,79,46,108,85
26ec08977c9c80a5.jpg,86,89,120,133
2727e345bac2105b.jpg,75,62,122,140
27497f21bfb80f06.jpg,85,79,126,139
275c10ede6ae646b.jpg,82,83,119,136
277d8071d4462667.jpg,82,80,132,149
278c213d8ce5acee.jpg,85,86,122,145
27b2728b05fe8ee0.jpg,62,28,162,147
27dfeb895385edea.jpg,77,66,128,125
27fdd615d4b35060.jpg,83,94,125,174
288c6e2a01ac19ac.jpg,72,102,151,215
289bd5ca42b63c2d.jpg,83,96,119,162
28ca9d2f176da7b5.jpg,81,84,123,150
29215976e47120fa.jpg,92,63,126,104
292f7124eb42e98a.jpg,89,81,119,128
294c4dc7587d1d77.jpg,79,51,120,116
294d471b0e68331d.jpg,81,52,112,113
2962b320b6259fbe.jpg,87,78,123,129
296b6b729897f352.jpg,82,84,127,149
298ad230e4895aea.jpg,125,9,186,141
29a5d345b46c5714.jpg,97,79,127,126
29a8091e2078fb74.jpg,89,38,132,95
29c504b55c047d6c.jpg,82,69,114,109
2a1a67c759eeeb36.jpg,80,78,116,139
2a7ee55be7bb25ef.jpg,87,88,122,134
2a9d70ceb1c8988d.jpg,81,87,128,162
2b196ce6440a60f3.jpg,82,77,131,151
2b29b0237fb48e9e.jpg,80,59,148,141
2b2aa1d14742ffea.jpg,81,52,124,113
2b63cf2d4a5370a0.jpg,82,59,132,132
2bd28f161ef292a0.jpg,90,66,128,121
2bd82627a7540221.jpg,87,53,114,83
2c56c1a6d968edf6.jpg,78,80,124,147
2ca3e844c9e68b58.jpg,67,35,141,151
2cacea1169b122b4.jpg,86,91,126,151
2cc9a43527ddde6b.jpg,79,95,120,150
2cff7385702a0d9e.jpg,64,83,126,193
2d48fda0f2af9f3b.jpg,94,73,130,119
2d7136b1604e7dc2.jpg,94,93,123,140
2d78fd6d82bfd504.jpg,77,7,162,168
2d89e72ba55de898.jpg,88,76,125,139
2da714cfb58b4c77.jpg,81,65,114,110
2dcaac5d24208129.jpg,86,80,118,131
2dd2075725815f81.jpg,69,67,136,148
2e096748ea302ac5.jpg,85,75,116,124
2e3ffc9a5c09f711.jpg,78,20,148,143
2e4321b09ff5a3a5.jpg,88,75,124,117
2e4ad7587b99f6ce.jpg,41,59,87,137
2e8dbc4b610a2ab4.jpg,96,78,129,137
2eb73c9776f177c4.jpg,84,87,124,144
2f0b94e6d1c5e95e.jpg,77,72,127,143
2f1840edd3bb3e2e.jpg,88,74,120,120
2f2b70f0411dade5.jpg,87,74,126,128
2f2e542ea31fded5.jpg,83,76,119,128
2f3e381fb6dbe4f3.jpg,71,88,142,161
2f44bf0805bf06f6.jpg,86,73,121,125
2f48b18030c268c8.jpg,78,96,119,155
2f6237bc3de0ce14.jpg,79,59,146,152
2f76a03cba54ec43.jpg,82,81,123,143
2fd1e17695d6da99.jpg,76,82,114,143
301c6509a70192a7.jpg,89,85,127,145
302c446b411d8036.jpg,82,95,125,162
3034075af0dc56b3.jpg,78,89,119,145
30380dc8cc31ce56.jpg,84,85,116,133
3099fc6473713c03.jpg,85,59,114,102
30a700c8dcb2666f.jpg,107,64,144,129
30d34bb9db2ccaab.jpg,89,55,142,131
30d56d031b48161b.jpg,82,79,128,134
30e92fed4b1d1d5d.jpg,92,79,129,122
314c5aeebfade3b5.jpg,91,71,115,108
318fcb87829119f7.jpg,85,120,134,195
31ab7ffff153fa3b.jpg,108,105,146,188
320c5c1eda882373.jpg,87,91,124,156
32212f1e06265f31.jpg,79,53,129,140
32485c304fd55ab5.jpg,81,39,115,87
325630efdf5048b1.jpg,82,61,122,132
328f36b3efc0b0c5.jpg,69,45,158,140
32933c2bd517f182.jpg,94,67,116,100
32cd6d9a2e9d0feb.jpg,75,60,99,97
3310c76c49c80a79.jpg,83,75,125,136
331486cfbc6c9e46.jpg,80,96,133,162
338ac960c03c9d01.jpg,102,37,140,80
33b5df84041fd9ee.jpg,89,50,108,83
33c1f1e36bdb2d70.jpg,86,80,124,131
33dbe9cf8c1c8dd8.jpg,86,67,119,120
33f316a2e36c8eb5.jpg,88,86,121,139
33f60f2d2471d61e.jpg,85,76,120,127
3441b63b3e196296.jpg,62,13,106,106
346a288684bb3c40.jpg,86,45,120,109
3482cebe2812ac6a.jpg,65,56,132,133
34d0eb873241fea3.jpg,93,78,118,123
34d1ccf191955c7d.jpg,82,62,130,132
34d9195cf7c9a86a.jpg,79,104,124,159
34d9e8115cfb6d1a.jpg,89,33,144,130
34e04b96554f2c12.jpg,87,89,118,134
34f52f92d41238b7.jpg,87,83,116,128
354999fbb3a93b90.jpg,83,46,124,110
355b8b21524e61c6.jpg,90,75,123,128
356246311576d074.jpg,80,86,120,144
35ad9ea608ed628d.jpg,79,85,134,153
35dbe8cbc32a7dd1.jpg,81,88,117,139
35f85d3d63aa0bce.jpg,83,46,140,116
360eb525520851e6.jpg,85,10,171,107
368b4f96d6026d16.jpg,90,66,125,122
3697b6afa40b6447.jpg,80,92,122,155
3707e01251b428c3.jpg,87,70,120,116
37500ca0b23f7202.jpg,96,58,128,103
377799edb154f080.jpg,104,27,153,77
378a925c3687d43a.jpg,99,76,128,131
37a5bdf56ed8473a.jpg,82,79,115,135
37b43fc83c84aeaa.jpg,83,86,121,147
37b7440ea2d415c1.jpg,80,79,121,141
37c51177828aee91.jpg,88,71,117,118
37c6dda470cc558e.jpg,84,63,118,108
3815bf63e1e26748.jpg,86,72,122,128
385e3b5c8cfc4a89.jpg,86,59,121,114
387e05a9e6714766.jpg,84,59,138,138
38cf871e297fcddd.jpg,84,72,120,126
392f54fc6d3a4294.jpg,75,72,118,126
3958af9b704ddee7.jpg,89,57,123,101
3968768f9121a734.jpg,73,73,124,137
39b92dbcaa0fbdf4.jpg,79,87,120,146
39e3b21ca47af089.jpg,87,87,120,139
39f16591c457aec1.jpg,86,51,139,134
3a4aa6f2e2d333cc.jpg,92,30,127,100
3a5f0c7ddc6bdbe9.jpg,81,87,123,153
3a8bd02dc6294dd4.jpg,80,83,117,141
3a8cd44546241b0a.jpg,97,81,145,162
3aa538300ad6a33b.jpg,85,76,128,149
3abb97505eb92093.jpg,88,68,128,112
3ad7c4590661071c.jpg,92,85,134,146
3ad9921510a143a3.jpg,77,60,120,114
3ae626396ceb70b5.jpg,88,77,120,124
3ae8add9d8779169.jpg,84,67,120,114
3b2a680bc39fdf49.jpg,76,3,129,117
3b34e7ea85cf0867.jpg,81,77,122,131
3b6098906cc60344.jpg,84,77,127,147
3b66514d5a762935.jpg,84,90,133,158
3b8876894eea035a.jpg,89,75,125,132
3ba455c4069a2f60.jpg,33,26,164,172
3bc57a93178fddaa.jpg,74,73,123,147
3bcf8fc508ae0887.jpg,83,80,116,130
3bd4fb5799523956.jpg,69,45,103,98
3befcd1982f0a04a.jpg,77,85,113,140
3bfdad925d0e7517.jpg,77,68,121,147
3c28ef6e9b63a127.jpg,85,86,119,143
3c556803a964672a.jpg,96,94,125,145
3c5b9dd1a0fbe41d.jpg,77,81,120,144
3c83761f36944184.jpg,96,64,136,121
3c9187f4bb6aec93.jpg,84,91,126,154
3cd2e9e9eb74f0ba.jpg,98,62,142,123
3ce3a9baaa8a571a.jpg,96,66,119,99
3d168cb6d4dd455f.jpg,94,68,128,125
3d9090fab4d4fd14.jpg,88,76,123,133
3dfbd51d2fc4f887.jpg,88,91,126,146
3e3b16ae6ed4b2b6.jpg,86,52,110,84
3e9ee8a88cfc54b5.jpg,89,74,126,133
3ec46a448c4cedd9.jpg,46,16,174,159
3ecd9063e1e226ef.jpg,85,80,124,137
3f5f8de3937f22e5.jpg,90,66,116,103
3fc1261943da9ae6.jpg,79,63,116,112
3ffbe603c34fba9e.jpg,87,97,142,168
402a0e5197e55e71.jpg,68,57,168,180
405cc8ed60ce2cfa.jpg,95,58,157,125
4067ace38bf1c3c7.jpg,85,47,128,100
4083a2742e706e20.jpg,92,82,126,134
409935e7c73a6d59.jpg,91,81,126,135
409f8c90cfae84b5.jpg,97,87,128,147
40b4761f99361196.jpg,51,4,152,115
40bd976596688a07.jpg,89,85,131,148
40c493ce7bfb547d.jpg,81,88,124,146
411c563428866ef6.jpg,53,69,143,194
411def78dc4b5958.jpg,90,82,118,131
414d6ff4dc531fc7.jpg,75,88,133,170
41770a4a36860592.jpg,84,64,125,126
41b8e0815c8d8e5f.jpg,87,61,112,97
41cf4b6ce9059577.jpg,87,55,113,95
42447d0f746e4d7f.jpg,80,65,124,124
424cb3256cced60a.jpg,78,63,119,121
42d5d9ecc3c40a84.jpg,87,72,120,119
42e8c968cb413e7c.jpg,88,80,127,136
42f6325577afa116.jpg,82,102,120,162
4302aba47cfe2674.jpg,104,72,136,127
431f582b869693b2.jpg,83,80,120,137
431fc1d9f23f7700.jpg,82,88,122,143
432d05fcf5841a2f.jpg,85,88,124,145
4367c9a97275fba2.jpg,85,71,120,126
43aa34d76f549235.jpg,81,79,122,142
43cc681a679485f3.jpg,87,61,114,103
44755ee15967e696.jpg,81,99,123,159
44b64cb91da3b7ae.jpg,85,96,126,160
4508ca503fec793a.jpg,54,37,164,152
452e96badc730449.jpg,79,84,113,134
457896168a3e2e07.jpg,73,74,115,136
457d4714b9b3faae.jpg,54,30,103,115
4582adff2c54f19b.jpg,80,89,137,156
45a037d9dd47b6ad.jpg,88,73,119,116
45d2f1424c740d0c.jpg,83,79,122,134
464a647165e84e1a.jpg,82,86,117,138
4657ba4bc97aa09c.jpg,90,82,124,144
469722120490450c.jpg,97,72,134,130
46a7710532f50c00.jpg,83,44,140,115
46b5e8ba3e3f1674.jpg,88,79,122,131
46e17eede1054280.jpg,79,88,109,137
4702c180ffa7d7d9.jpg,94,74,136,136
47906dba3dbb4034.jpg,84,71,119,128
47a8b004e1760a35.jpg,79,72,146,180
47d55e6dac57d5a1.jpg,88,51,116,84
47e3995d0a41b7bb.jpg,88,76,131,143
47e62ef552fb49c1.jpg,55,49,122,178
47e7892f4ede4a0c.jpg,90,80,121,127
4876f41814f2d47e.jpg,94,83,126,137
48c4cd66b3586e0f.jpg,80,91,116,147
48dabdd02233c185.jpg,88,76,127,136
48ee9f00ef5177e8.jpg,88,79,119,131
490b6c7ed6810995.jpg,94,104,134,163
49729cbe3dd30f61.jpg,97,77,120,121
4993a2d870209aee.jpg,91,83,130,145
49a280ba0b979db7.jpg,89,83,121,131
49bbaf4585ac8f50.jpg,92,88,132,155
4a5077554dc3514c.jpg,83,82,120,137
4aa1fb8a78d7049b.jpg,80,74,129,142
4aa2cf0f0400d1f9.jpg,52,35,220,190
4af59feb9e0cf2c9.jpg,91,67,122,113
4b10407e0e401430.jpg,74,43,135,133
4b193306fe07d01f.jpg,85,82,123,141
4b7f86d41e6d9b15.jpg,83,101,121,157
4ba802cee731aa4a.jpg,77,84,118,149
4bb95d4c6c4cba8c.jpg,77,83,123,139
4bc2f010480bd080.jpg,81,76,122,126
4be9ac90c4e98530.jpg,81,82,128,152
4c18a632f911ffd1.jpg,85,71,120,121
4c6670141fecb75e.jpg,88,73,127,130
4d1f9e44c0e6e585.jpg,79,86,117,143
4d57b490b958eb47.jpg,83,52,113,86
4d6e6298788e7280.jpg,101,68,130,116
4d7ec47f7c2785c8.jpg,57,42,83,78
4d8b3cc81caa6a79.jpg,99,66,137,122
4d9c630bed5bde82.jpg,85,74,125,120
4daf17c8cbabd6f6.jpg,87,75,133,135
4dbe7a6b35ef2cbd.jpg,84,77,125,136
4dfe111d0388e451.jpg,69,93,130,168
4e0b4bc01122758f.jpg,86,69,114,118
4e170a8b71fa8c09.jpg,93,23,130,89
4e51cd8733232363.jpg,79,86,116,131
4e5ae76deb853d25.jpg,103,53,134,108
4ea50500b0736424.jpg,88,83,129,141
4ebec586815e6bc3.jpg,77,89,118,141
4ec435b8f49d36c1.jpg,80,23,175,174
4f035ddb86061a94.jpg,85,91,158,162
4f0b2c7c7c243efe.jpg,89,78,123,132
4f6c162f32994830.jpg,86,84,123,142
4f74432b23852825.jpg,87,71,123,126
4fcda6332c216095.jpg,88,78,115,122
500f04c3d37e99d9.jpg,88,60,130,119
5043902e9c4d9bee.jpg,93,76,122,121
50479ed436edd109.jpg,76,69,126,135
509fb8db27dd9537.jpg,78,70,118,123
50c2421fe6b40618.jpg,68,73,101,132
50d42534f7349295.jpg,93,82,129,142
50f5b987332de9ae.jpg,52,31,156,199
51071ce0bbcc45d6.jpg,98,54,132,117
5122d852c2853ec4.jpg,102,80,149,125
512fe6d15f854040.jpg,82,82,125,145
5182bbbfd928c8aa.jpg,102,61,129,103
51aab61c7a776e3c.jpg,95,52,142,133
51ac55edf3769f31.jpg,85,86,120,142
51da567fe042dc78.jpg,82,87,118,138
51dc26c95ecca152.jpg,77,74,120,124
51e9d4fd01d4d917.jpg,106,44,138,97
5203cc6c2c19e0d9.jpg,82,63,123,118
521dee68c19152fe.jpg,89,93,132,158
5270c9bbba5d21f6.jpg,82,89,122,146
5271d857c8d8c0fe.jpg,91,80,127,133
52b1e6bc5480cf6e.jpg,55,14,182,183
52be3d1776a90bdf.jpg,81,91,125,154
53131fa064f6fca6.jpg,74,76,136,155
53625ff3a649b942.jpg,86,86,121,139
5401ba7be2164fba.jpg,88,74,125,123
540b32cfe72d2230.jpg,87,71,124,112
54119ddb50b45ede.jpg,78,51,124,106
5420a8d3d5c7e2b8.jpg,84,60,124,132
545fbb27b677fd08.jpg,110,84,138,143
54b76da9a1a6bb9b.jpg,80,61,115,114
54ee1150204be163.jpg,76,56,129,136
54fbaf81f8d12666.jpg,77,83,116,147
550ddc6c19ed2e47.jpg,49,7,99,76
55551789c6b38cda.jpg,56,37,84,82
55c74cf239447f34.jpg,86,80,113,126
55c77377bcd0c9a2.jpg,84,79,114,124
55e361bdae73b1fb.jpg,79,94,120,156
562c8427c2442630.jpg,71,74,135,170
56402ffffc18f526.jpg,76,82,117,149
567fe93fe2c7ffd2.jpg,83,83,120,138
56809bb0d615a482.jpg,95,50,117,88
5690d2f757788913.jpg,81,76,120,136
56916ca29f6879b6.jpg,94,61,117,94
5696fb6c0578ac99.jpg,78,81,111,125
56d7f7a9bd219736.jpg,78,65,98,98
570c37f92c7e34b6.jpg,95,64,126,103
57a0934ce1535f69.jpg,90,71,133,131
57ae3a3d6a8a2174.jpg,109,49,132,95
57b318666b788e9b.jpg,85,91,127,159
57bc6c5a960a9b24.jpg,86,68,113,105
57d10dfec1477a4e.jpg,83,57,125,122
580789f83fb3daee.jpg,68,92,121,153
581be6c08b9687e2.jpg,87,68,129,121
581ffe70b66b96ca.jpg,92,65,128,104
5828a9df7a037289.jpg,88,69,116,107
584d3b7110a8b865.jpg,86,79,124,137
589e105997d3d840.jpg,88,58,126,107
58fde74b7e151435.jpg,91,82,126,141
591e2898709f0ae5.jpg,96,57,122,97
594e161c99e7dd8c.jpg,85,70,113,111
597cb0784986612d.jpg,53,32,169,188
59800259de1fd34d.jpg,82,100,123,162
59b80f5524305da8.jpg,90,94,172,210
5a17dade11ec669a.jpg,87,73,126,135
5afd14f8fd394547.jpg,81,49,101,73
5b097242df1cbad6.jpg,68,57,140,148
5b1cbb9efe65f9b8.jpg,83,22,133,128
5b6d5e6ba3a00aef.jpg,123,48,151,113
5b81a49d665136e2.jpg,87,88,122,144
5b8b3433186a5d0b.jpg,89,79,130,143
5ba7e76d5b43f56c.jpg,89,79,126,142
5bb0479775c1bfc7.jpg,93,76,139,137
5bc1d3f16c077a39.jpg,38,40,172,154
5bd8aa9cf541e0c9.jpg,85,79,112,120
5c1b8e7ed4406c9f.jpg,69,54,122,112
5ca28ad6d8610657.jpg,86,88,130,159
5d099c4b9ba251b8.jpg,87,74,119,125
5dc8dad608a338ee.jpg,86,83,129,146
5de101b8740de57f.jpg,81,77,117,150
5e087145744f4602.jpg,78,83,118,140
5e43e4c4288403dc.jpg,81,83,119,134
5e505ca46e4f358b.jpg,71,45,166,154
5e58e57b93dbc5f5.jpg,72,63,127,153
5e8ca86099383f14.jpg,79,72,128,141
5e9718124ce43576.jpg,87,73,124,127
5ede4a4308ada54e.jpg,87,75,145,133
5eecb24554998541.jpg,75,49,141,156
5f208999d992a82a.jpg,90,76,132,125
5f2841818b7faef8.jpg,90,76,122,123
5f46080d7efe4b93.jpg,73,60,93,104
5f8977ef2189217b.jpg,116,49,192,161
5f9034ee94a17dcc.jpg,81,76,123,128
602bd7f078eeebe9.jpg,83,89,120,140
6066c05b9817e7eb.jpg,83,77,119,132
6096f20a7c3b9471.jpg,88,83,123,134
61200b36d67e0c4c.jpg,109,30,134,76
61206c55be910f85.jpg,97,61,119,99
6147b8bd9ea7e30b.jpg,92,62,132,129
61995a3c886ff54f.jpg,79,77,127,144
61bac538d49fc712.jpg,85,77,116,113
61de4dade9491b33.jpg,64,28,141,130
6246b3ec6a674f94.jpg,88,70,120,116
624d839a762ccb99.jpg,75,79,115,138
626b15fb8d518690.jpg,82,67,111,109
62f90cc2cd18c249.jpg,85,81,126,140
6355c37949ef8cb0.jpg,91,65,119,106
6382b64f598eed48.jpg,70,52,114,118
63d91b31d8eab428.jpg,77,114,103,169
63f40a12039687e5.jpg,89,82,125,135
64066d2c139c800c.jpg,83,77,117,130
643478085d661867.jpg,81,90,118,142
644664a495c48bc8.jpg,99,67,137,124
64624648369f16f3.jpg,94,60,135,137
6473333ea24d81e6.jpg,74,72,111,128
649753d4644492be.jpg,85,75,119,124
64ae998597ce6fc2.jpg,91,67,127,125
64ba79588e4cc1f4.jpg,86,85,130,149
64c5b29bdbd851d6.jpg,79,69,114,114
65242b6cb4d02b0c.jpg,76,64,108,106
658376c5d57baf80.jpg,82,40,147,114
6586cb8151ab51cd.jpg,69,17,141,111
